ID,PUNTO_DE_CONEXION,DOMICILIO,COLONIA-COMUNIDAD,ZONA,LOCALIDAD,SEDE,LATITUD,LONGITUD,PROGRAMA,TIPO,BENEFICIARIOS,FASE,ICONO
136,11ETV1014K,Las Coloradas Carretera Duarte,Las Coloradas,rural,LAS COLORADAS,Escuela,21.09827,-101.50285,Conectividad SEG - ISP,Sin informacion,46,Instalado,place
137,11ETV1069N,"Calle Ojo De Agua De Los Reyes Numero Exterior: Sn,Rancho O Ranch",Ojo De Agua De Los Reyes,rural,OJO DE AGUA DE LOS REYES,Escuela,21.18884,-101.62228,Conectividad SEG - ISP,Sin informacion,94,Instalado,place
138,11DIT0026P,"Avenida Tecnologico Numero Exterior: Sn, Zona Industrial Industri",Industrial Julian De Obregon,urbana,León de los Aldama,Escuela,21.109057,-101.62712,México conectado,Sin informacion,0,Instalado,place
139,11DJN0166U,Santa Ana Del Conde,Santa Ana Del Conde,rural,ALVARO OBREGON (SANTA ANA DEL CONDE),Escuela,20.95913,-101.57639,México conectado,Sin informacion,163,Instalado,place
140,11DJN0329O,Boulevard Mariano Escobedo S/N A Un Costado De La Primaria Emilia,Kennedy,urbana,León de los Aldama,Escuela,21.11673,-101.70174,México conectado,Sin informacion,104,Instalado,place
141,11DJN0964O,Felix Romero Num. 404 Carretera Leon-San Franciosco Del Rincon,Periodistas De Mexico,urbana,León de los Aldama,Escuela,21.09668,-101.74957,México conectado,Sin informacion,210,Instalado,place
142,11DJN3062T,La Selva,La Selva,urbana,León de los Aldama,Escuela,21.17611,-101.63443,México conectado,Sin informacion,0,Instalado,place
143,11DJN4342J,"Calle Toronjil Numero Exterior: Sn, Colonia Valle De Las Toronjas",Valle De Las Toronjas,urbana,León de los Aldama,Escuela,21.21152,-101.68021,México conectado,Sin informacion,66,Instalado,place
144,11DJN4384I,Madre Loreto Num. 114 ,10 De Mayo Seccion Negrete,urbana,León de los Aldama,Escuela,21.07177,-101.62502,México conectado,Sin informacion,0,Instalado,place
145,11DJN4386G,Balcones De Las Golondrinas S/N,Balcones De La Joya,urbana,León de los Aldama,Escuela,21.129481,-101.755403,México conectado,Sin informacion,0,Instalado,place
146,11DPR0701V,Comunidad La Hacina,La Arcina,rural,LA ARCINA,Escuela,20.94169,-101.61306,México conectado,Sin informacion,131,Instalado,place
147,11DPR0706Q,Comunidad La Cinta Terraceria Barretos- La Sandia,No Aplica,rural,LA CINTA,Escuela,20.92997,-101.67152,México conectado,Sin informacion,56,Instalado,place
148,11DPR1004F,Francisco Villa Num. 402,Bugambilias,urbana,León de los Aldama,Escuela,21.119,-101.65036,México conectado,Sin informacion,370,Instalado,place
149,11DPR1064U,"Calle Rio Amarillo Numero Exterior: 131 , Colonia San Nicolas, Co",San Nicolas,urbana,León de los Aldama,Escuela,21.10673,-101.67634,México conectado,Sin informacion,0,Instalado,place
150,11DPR1065T,Santander Num. 1703 Ajusco,Piletas,urbana,León de los Aldama,Escuela,21.13849,-101.70776,México conectado,Sin informacion,444,Instalado,place
151,11DPR1418E,Comunidad El Resplandor Carretera Santa Ana Del Conde-Los Ramirez,El Reaplandor,rural,EL RESPLANDOR (EL CHORRO),Escuela,20.99991,-101.60519,México conectado,Sin informacion,194,Instalado,place
152,11DPR1501D,Comunidad De Los Romeros,Los Romeros,rural,SAN JOSE DE LOS ROMEROS,Escuela,21.03649,-101.49101,México conectado,Sin informacion,73,Instalado,place
153,11DPR1534V,"Calle Luna Nueva Numero Exterior: Sn, Rancho O Rancheria Capellan",Capellania De Loera,rural,CAPELLANIA DE LOERA,Escuela,21.036725,-101.59577,México conectado,Sin informacion,199,Instalado,place
154,11DPR1552K,Chupicuaro Num. 602,La Brisa,urbana,León de los Aldama,Escuela,21.13291,-101.67433,México conectado,Sin informacion,334,Instalado,place
155,11DPR1914D,"Calle Barretos Numero Exterior: Sn, Ejido Barretos, Codigo Postal",Barretos,rural,BARRETOS,Escuela,20.93704,-101.64225,México conectado,Sin informacion,282,Instalado,place
156,11DPR2258O,El Recuerdo,Baranca De Venaderos,urbana,BARRANCA DE VENADEROS,Escuela,21.11586,-101.74081,México conectado,Sin informacion,243,Instalado,place
157,11DPR2284M,Comunidad San Jose Del Clavel,San Jose Del Clavel,urbana,León de los Aldama,Escuela,21.05071,-101.58393,México conectado,Sin informacion,65,Instalado,place
158,11DPR2292V,Olivo Num. 405,Valle De Leon,urbana,León de los Aldama,Escuela,21.16206,-101.66818,México conectado,Sin informacion,179,Instalado,place
159,11DPR2301M,Comunidad Zaragoza Carretera Leon-Comanjilla,Zaragoza,rural,IGNACIO ZARAGOZA,Escuela,21.0301,-101.50772,México conectado,Sin informacion,80,Instalado,place
160,11DPR2758J,Comunidad Vaquerias Carretera Silao-San Felipe,Vaquerias,rural,VAQUERIAS,Escuela,21.15562,-101.39497,México conectado,Sin informacion,200,Instalado,place
161,11DPR2772C,Comunidad Las Coloradas Duarte,Las Coloradas,rural,LAS COLORADAS,Escuela,21.09595,-101.50255,México conectado,Sin informacion,103,Instalado,place
162,11DPR2964S,Guadalupe Victoria Pie De Carretera A Santa Ana Del Conde,Guadalupe Victoria,rural,GUADALUPE VICTORIA,Escuela,21.01789,-101.5786,México conectado,Sin informacion,157,Instalado,place
163,11DPR2967P,"Calle Ojo De Agua De Los Reyes Numero Exterior: Sn, Colonia La Se",La Selva,urbana,León de los Aldama,Escuela,21.17994,-101.63178,México conectado,Sin informacion,215,Instalado,place
164,11DPR3079J,Isla Coronado Num. 104 Junto Al Hospital Materno Infantil,Satelite,urbana,León de los Aldama,Escuela,21.11549,-101.72231,México conectado,Sin informacion,350,Instalado,place
165,11DPR3381V,Alce Num. 1103,Lomas De Echeveste,urbana,León de los Aldama,Escuela,21.17743,-101.65631,México conectado,Sin informacion,402,Instalado,place
166,11DPR3608J,Villa Aldama Num. 1003,Nuevo Leon,urbana,León de los Aldama,Escuela,21.18815,-101.65642,México conectado,Sin informacion,618,Instalado,place
167,11DPR3721C,"Calle San Jose Acatempa Numero Exterior: 302 , Colonia Refugio De",Refugio De San Jose,urbana,León de los Aldama,Escuela,21.05749,-101.61726,México conectado,Sin informacion,246,Instalado,place
168,11DPR3742P,Andador Del Chofer S/N,Rivera De Los Castillos,urbana,León de los Aldama,Escuela,21.2027,-101.66564,México conectado,Sin informacion,328,Instalado,place
169,11DPR3752W,Sierra De San Pedro Num. 127,Las Hilamas,urbana,León de los Aldama,Escuela,21.1086,-101.72571,México conectado,Sin informacion,431,Instalado,place
170,11DST0001N,Boulevard Adolfo Lopez Mateos S/N,Zona Centro,urbana,León de los Aldama,Escuela,21.12556,-101.68339,México conectado,Sin informacion,1389,Instalado,place
171,11DZC0003E,"Calle Francisco Murguia Numero Exterior: Sn, Granja Santa Ana Del",Santa Ana Del Conde,rural,ALVARO OBREGON (SANTA ANA DEL CONDE),Escuela,20.959569,-101.576436,México conectado,Sin informacion,0,Instalado,place
172,11EJN0020Z,Franciscanos Num. 230,San Francisco De Asis,urbana,León de los Aldama,Escuela,21.09214,-101.60608,México conectado,Sin informacion,294,Instalado,place
173,11EJN0790N,Calle Principal Pasando El Rio,Duarte,rural,DUARTE,Escuela,21.08628,-101.52142,México conectado,Sin informacion,139,Instalado,place
174,11EJN1209H,"Calle Ramon Ramirez Martinez Numero Exterior: 504 , Colonia Leon ",Leon I,urbana,León de los Aldama,Escuela,21.146049,-101.641486,México conectado,Sin informacion,190,Instalado,place
175,11EJN1211W,Presa Purisima S/N Paseo De La Presa,Rivera De La Presa,urbana,León de los Aldama,Escuela,21.17867,-101.67297,México conectado,Sin informacion,95,Instalado,place
176,11EPR0394D,Campeche  Y Peru Num. Sn,Obrera,urbana,León de los Aldama,Escuela,21.1251,-101.69286,México conectado,Sin informacion,279,Instalado,place
177,11EPR0533O,"Calle Acapulco Numero Exterior: 414 , Colonia El Coecillo, Codigo",El Coecillo,urbana,León de los Aldama,Escuela,21.12669,-101.66694,México conectado,Sin informacion,321,Instalado,place
178,11EPR0704R,Independencia Num. 874,San Miguel,urbana,León de los Aldama,Escuela,21.10819,-101.68376,México conectado,Sin informacion,0,Instalado,place
179,11EPR0848N,San Fulgencio Num. 511,Santa Clara,urbana,León de los Aldama,Escuela,21.09726,-101.67254,México conectado,Sin informacion,181,Instalado,place
180,11EPR0849M,"Boulevard Hermanos Aldama Numero Exterior: 1109 , Colonia San Nic",San Nicolas,urbana,León de los Aldama,Escuela,21.10347,-101.67826,México conectado,Sin informacion,177,Instalado,place
181,11EPR0907M,Sitio De Cuautla Y Jupiter S/N,Fraccionamiento Hidalgo,urbana,León de los Aldama,Escuela,21.14548,-101.66689,México conectado,Sin informacion,326,Instalado,place
182,11ETV0020O,Seminario De Maria Niña Num. 4 Seminario De Maria Niña,Santa Ana Del Conde,rural,ALVARO OBREGON (SANTA ANA DEL CONDE),Escuela,20.96168,-101.58305,México conectado,Sin informacion,318,Instalado,place
183,11ETV0404T,Caracas Num. 210,La Carmona,urbana,León de los Aldama,Escuela,21.13332,-101.66006,México conectado,Sin informacion,98,Instalado,place
184,11ETV0408P,Santa Rosalia Num. 501,La Florida,urbana,León de los Aldama,Escuela,21.14498,-101.67821,México conectado,Sin informacion,187,Instalado,place
185,11ETV0583V,Felix Romero Num. 543,Periodistas De Mexico,urbana,León de los Aldama,Escuela,21.095689,-101.749883,México conectado,Sin informacion,360,Instalado,place
186,11ETV0902Q,Calle Principal Pasando La Via Del Ferrocarril,San Juan De Abajo,urbana,SAN JUAN DE ABAJO,Escuela,21.05765,-101.63799,México conectado,Sin informacion,274,Instalado,place
187,11ETV0961F,Ladrilleras Del Refugio Carretera Leon- Duarte,Ladrilleras Del Refugio,rural,LADRILLERAS DEL REFUGIO,Escuela,21.08431,-101.55268,México conectado,Sin informacion,53,Instalado,place
188,11DJN1024C,Plaza Palmerin S/N,Arboledas,urbana,León de los Aldama,Escuela,21.10259,-101.66411,México conectado,Sin informacion,88,Instalado,place
189,11DJN2902P,Observatorio Num. 102 Universidad De La Salle,Mirador Campestre,urbana,León de los Aldama,Escuela,21.14747,-101.71567,México conectado,Sin informacion,18,Instalado,place
190,11DPR1493L,Calle Faro De La Sandia Carretera Leon Cueramaro Numero Exterior:,Plan Guanajuato (La Sandia),rural,PLAN GUANAJUATO (LA SANDIA),Escuela,20.919767,-101.700296,México conectado,Sin informacion,378,Instalado,place
191,11DPR1533W,Calle Principal Carretera A Comanjilla,Comunidad Albarradones,rural,ALBARRADONES,Escuela,21.04055,-101.50312,México conectado,Sin informacion,180,Instalado,place
192,11DPR2121B,Comunidad Rancho Nuevo,Rancho Nuevo,rural,RANCHO NUEVO DE LA LUZ,Escuela,20.96193,-101.64684,México conectado,Sin informacion,173,Instalado,place
193,11DPR3332M,"Calle Fut-Bol Numero Exterior: 206 , Colonia Unidad Deportiva, Co",Unidad Deportiva,urbana,León de los Aldama,Escuela,21.14525,-101.65437,México conectado,Sin informacion,187,Instalado,place
194,11DPR3378H,"Calle Horno Numero Exterior: Sn, Colonia Ladrilleras Del Refugio,",Ladrilleras Del Refugio,rural,LADRILLERAS DEL REFUGIO,Escuela,21.08505,-101.55421,México conectado,Sin informacion,336,Instalado,place
195,11ETV0115B,Nardos Num. 108,Los Lopez,rural,León de los Aldama,Escuela,21.04849,-101.56966,México conectado,Sin informacion,419,Instalado,place
196,11DES0054Z,Boulevard Reboceros Y Artesanos Num. 402,Hacienda Echeveste,urbana,León de los Aldama,Escuela,21.18222,-101.66752,México conectado,Sin informacion,1151,Instalado,place
197,11DJN2888M,Andador Del Panadero Num. 201 Salida A San Felipe,Rivera De Los Castillos,urbana,León de los Aldama,Escuela,21.20244,-101.6671,México conectado,Sin informacion,87,Instalado,place
198,11DPR1314J,"Calle San Ulises De Abajo Numero Exterior: 602 , Ejido San Juan D",San Juan De Abajo,urbana,SAN JUAN DE ABAJO,Escuela,21.058284,-101.637996,México conectado,Sin informacion,446,Instalado,place
199,11DPR2093W,San Cayetano Num. 313,El Coecillo,urbana,León de los Aldama,Escuela,21.12988,-101.66839,México conectado,Sin informacion,481,Instalado,place
200,11DPR3838B,"Calle Altar De San Juan Numero Exterior: 206 , Fraccionamiento Vi",Villas De San Juan,urbana,León de los Aldama,Escuela,21.09218,-101.5907,México conectado,Sin informacion,701,Instalado,place
201,11DST0064Z,Uranio Num. 201,Valle De Señora,urbana,León de los Aldama,Escuela,21.16168,-101.65522,México conectado,Sin informacion,847,Instalado,place
202,11DBH0003Q,Boulevard Gran Bahia Num. 603,San Nicolas Del Palote,urbana,León de los Aldama,Escuela,21.193095,-101.682195,Otro,Sin informacion,0,Instalado,place
203,11DBT0015Q,Oceano Atlantico Y Artico S/N ,Santa Maria Granjeno,urbana,León de los Aldama,Escuela,21.0928,-101.65548,Otro,Sin informacion,8,Instalado,place
204,11DCM0011J,"Boulevard Wigberto Jimenez Moreno Numero Exterior: 704 , Condomin",Buenos Aires,urbana,León de los Aldama,Escuela,21.09545,-101.67235,Otro,Sin informacion,0,Instalado,place
205,11DCT0011T,Eta S/N Esquina Omega,Fraccionamiento Industrial Delta,urbana,León de los Aldama,Escuela,21.08613,-101.61987,Otro,Sin informacion,0,Instalado,place
206,11DCT0013R,"Calle Vaticano Numero Exterior: 101 , Colonia San Jeronimo Ii, Co",San Jeronimo Ii,urbana,León de los Aldama,Escuela,21.15494,-101.67382,Otro,Sin informacion,0,Instalado,place
207,11DCT0019L,Diego De Hinojosa S/N,Fraccionamiento Las Trojes,urbana,León de los Aldama,Escuela,21.13316,-101.66662,Otro,Sin informacion,0,Instalado,place
208,11DCT3218E,"Boulevard Caliope Numero Exterior: 1055 , Ejido La Joya, Codigo P",La Joya,urbana,León de los Aldama,Escuela,21.135307,-101.735709,Otro,Sin informacion,0,Instalado,place
209,11DDI0001P,"Calle Chimalpopoca Numero Exterior: 102 , Colonia Aztecas, Codigo",Aztecas,urbana,León de los Aldama,Escuela,21.10199,-101.65482,Otro,Sin informacion,10,Instalado,place
210,11DER0006R,"Calle Vaticano Numero Exterior: 101 , Colonia San Jeronimo Ii, Co",San Jeronimo Ii,urbana,León de los Aldama,Escuela,21.15494,-101.67382,Otro,Sin informacion,0,Instalado,place
211,11DES0023G,Alicia Num. 305 Atras De La Fabrica Flexi,Oriental,urbana,León de los Aldama,Escuela,21.10911,-101.65202,Otro,Sin informacion,1312,Instalado,place
212,11DES0131O,"Calle Brisas Del Campestre Numero Exterior: Sn, Fraccionamiento B",Brisas Del Campestre,urbana,BRISAS DEL CAMPESTRE,Escuela,21.181805,-101.768618,Otro,Sin informacion,642,Instalado,place
213,11DJN0228Q,Guty Cardenas Num. 302,Leon Moderno,urbana,León de los Aldama,Escuela,21.10962,-101.6734,Otro,Sin informacion,181,Instalado,place
214,11DJN0335Z,Diego De Velazquez Num. 703,Jardines De Oriente,urbana,León de los Aldama,Escuela,21.12765,-101.64816,Otro,Sin informacion,78,Instalado,place
215,11DJN0338W,Jupiter Num. 1102,Fraccionamiento Hidalgo,urbana,León de los Aldama,Escuela,21.14329,-101.66659,Otro,Sin informacion,204,Instalado,place
216,11DJN0342I,Prolongacion La Merced Num. 1239,San Sebastian,urbana,León de los Aldama,Escuela,21.10363,-101.7011,Otro,Sin informacion,25,Instalado,place
217,11DJN0349B,Abelardo Leal Rodriguez S/N,Presidentes De Mexico,urbana,León de los Aldama,Escuela,21.13985,-101.64935,Otro,Sin informacion,207,Instalado,place
218,11DJN0613K,Olivos Num. 812,San Felipe De Jesus,urbana,León de los Aldama,Escuela,21.13315,-101.64896,Otro,Sin informacion,200,Instalado,place
219,11DJN0885B,Los Arcos Carretera Leon-Cueramaro,Los Arcos,rural,LOS ARCOS,Escuela,21.04747,-101.6885,Otro,Sin informacion,72,Instalado,place
220,11DJN0948X,San Lazaro S/N Boulevard Hilario Medina,Santa Rosa De Lima,urbana,León de los Aldama,Escuela,21.15176,-101.65097,Otro,Sin informacion,145,Instalado,place
221,11DJN0961R,Los Tepetates Carretera Leon- Cueramaro,Los Tepetates,rural,SAN ANTONIO DE LOS TEPETATES,Escuela,21.04557,-101.69376,Otro,Sin informacion,57,Instalado,place
222,11DJN2361K,Laguna Del Carmen S/N,Lomas De La Trinidad,urbana,León de los Aldama,Escuela,21.1393,-101.69745,Otro,Sin informacion,163,Instalado,place
223,11DJN2610A,Futbol S/N,Infonavit Deportiva 1,urbana,León de los Aldama,Escuela,21.14571,-101.65414,Otro,Sin informacion,154,Instalado,place
224,11DJN2612Z,Comunidad San Francisco De Duran Carretera Santa Ana Del Conde,San Francisco De Duran,rural,SAN FRANCISCO DE DURAN (SAN AGUSTIN DEL MIRAS,Escuela,21.00723,-101.62144,Otro,Sin informacion,86,Instalado,place
225,11DJN2824B,San Jose Del Potrero Boulevard Vicente Valtierra,San Jose Del Potrero,urbana,SAN JOSE DEL POTRERO,Escuela,21.12926,-101.59872,Otro,Sin informacion,168,Instalado,place
226,11DJN2870N,Puerta De San German Carretera Leon-Ciudad Manuel Doblado,Puerta De San German,rural,PUERTA DE SAN GERMAN (MORELOS),Escuela,21.03344,-101.76685,Otro,Sin informacion,38,Instalado,place
227,11DJN2889L,Pino El Gran Jardin,La Patiña,rural,LA PATIÑA,Escuela,21.19642,-101.70639,Otro,Sin informacion,51,Instalado,place
228,11DJN3762M,Federico Raiffeisen S/N,Conjunto Habitacional Coecillo,urbana,León de los Aldama,Escuela,21.16452,-101.64394,Otro,Sin informacion,104,Instalado,place
229,11DJN4347E,Calle San Jose Carretera A San Pedro Del Monte Numero Exterior: S,San Isidro De Las Colonias,urbana,SAN ISIDRO DE LAS COLONIAS,Escuela,21.0353,-101.72505,Otro,Sin informacion,46,Instalado,place
230,11DJN4374B,"Calle Aquiles Serdan Numero Exterior: Sn, Ejido La Joya, Codigo P",La Joya,urbana,EJIDO LA JOYA,Escuela,21.142942,-101.737586,Otro,Sin informacion,84,Instalado,place
231,11DJN4389D,Guadalupe Victoria S/N,San Carlos La Rocha,rural,León de los Aldama,Escuela,21.07034,-101.5862,Otro,Sin informacion,49,Instalado,place
232,11DJN4393Q,De La Lira Num. 130,Delta De Jerez,urbana,León de los Aldama,Escuela,21.08565,-101.62854,Otro,Sin informacion,158,Instalado,place
233,11DJN4394P,Bahia Del Sena Esquina Bahia Puerto Principe S/N,Delta 2000,urbana,León de los Aldama,Escuela,21.07761,-101.62772,Otro,Sin informacion,230,Instalado,place
234,11DJN4395O,Fundadores S/N,Lomas De Medina,urbana,León de los Aldama,Escuela,21.14579,-101.61733,Otro,Sin informacion,197,Instalado,place
235,11DJN4417J,"Boulevard Karol Wojtyla Numero Exterior: Sn, Fraccionamiento Vill",Villas De San Nicolas,urbana,León de los Aldama,Escuela,21.11598,-101.58891,Otro,Sin informacion,253,Instalado,place
236,11DJN4429O,Valle De Agua Nueva S/N Colonia Valle San Bernardo,Valle San Bernardo,urbana,León de los Aldama,Escuela,21.15851,-101.63117,Otro,Sin informacion,116,Instalado,place
237,11DJN4480L,Fray Ricardo Num. 202 Avenida Olimpica,Ampliacion San Francisco,urbana,León de los Aldama,Escuela,21.09603,-101.59905,Otro,Sin informacion,96,Instalado,place
238,11DJN4503F,Avenida Valle Usumacinta Num. 101 Boulevard Epsilon,Valle Dorado,urbana,León de los Aldama,Escuela,21.07892,-101.6183,Otro,Sin informacion,175,Instalado,place
239,11DJN4561W,Avenida Joyas De Castilla S/N,Joyas De Castilla Plus,urbana,León de los Aldama,Escuela,21.134322,-101.756041,Otro,Sin informacion,172,Instalado,place
240,11DJN4562V,"Calle Ferroniquel Numero Exterior: Sn, Fraccionamiento Villas De ",Villas De Nuestra Señora De La Luz,urbana,León de los Aldama,Escuela,21.096559,-101.578886,Otro,Sin informacion,130,Instalado,place
241,11DJN4625Q,Ganimides Num. Sn,Observatorio,urbana,León de los Aldama,Escuela,21.136276,-101.725811,Otro,Sin informacion,127,Instalado,place
242,11DJN4633Z,Presa De Sardeneta Camino A Ojo De Agua De Los Reyes,Presa De Sardeneta,urbana,PRESA DE SARDENETA,Escuela,21.175833,-101.627222,Otro,Sin informacion,66,Instalado,place
243,11DML0013P,Huicholes Num. 102,Bugambilias,urbana,León de los Aldama,Escuela,21.11955,-101.65189,Otro,Sin informacion,115,Instalado,place
244,11DML0018K,Boulevard Gonzalez Bocanegra Num. 5412,Jardines De Jerez,urbana,León de los Aldama,Escuela,21.09878,-101.64137,Otro,Sin informacion,179,Instalado,place
245,11DML0043J,Plomo Y Musgos S/N Arboledas De Ibarrilla,No Aplica,urbana,León de los Aldama,Escuela,21.16428,-101.6602,Otro,Sin informacion,116,Instalado,place
246,11DML0044I,Huicholes Num. 102,Bugambilias,urbana,León de los Aldama,Escuela,21.11955,-101.65189,Otro,Sin informacion,67,Instalado,place
247,11DML0045H,Huicholes Num. 102,Bugambilias,urbana,León de los Aldama,Escuela,21.11955,-101.65189,Otro,Sin informacion,85,Instalado,place
248,11DML0046G,Huicholes Num. 102,Bugambilias,urbana,León de los Aldama,Escuela,21.11955,-101.65189,Otro,Sin informacion,104,Instalado,place
249,11DML0048E,"Calle Filosofos Y Compositores Numero Exterior: Sn, Fraccionamien",Panorama,urbana,León de los Aldama,Escuela,21.14965,-101.70136,Otro,Sin informacion,94,Instalado,place
250,11DPR0328F,Luis Freg Num. 304-A,Plaza De Toros,urbana,León de los Aldama,Escuela,21.1009,-101.69466,Otro,Sin informacion,230,Instalado,place
251,11DPR0544V,Valle De La Charca S/N,Valle San Bernardo,urbana,León de los Aldama,Escuela,21.15591,-101.6309,Otro,Sin informacion,451,Instalado,place
252,11DPR1003G,Carretera Carretera Salida De Los Gomez508,Peñitas,urbana,León de los Aldama,Escuela,21.14458,-101.68037,Otro,Sin informacion,342,Instalado,place
253,11DPR1035Z,Antonio Alzate Num. 301,Fraccionamiento Hidalgo,urbana,León de los Aldama,Escuela,21.14124,-101.67006,Otro,Sin informacion,150,Instalado,place
254,11DPR1037X,Rodrigo De Vazquez S/N,Las Trojes,urbana,León de los Aldama,Escuela,21.13519,-101.66635,Otro,Sin informacion,377,Instalado,place
255,11DPR1062W,Cofre Del Perote S/N,Cerrito De Jerez,urbana,León de los Aldama,Escuela,21.08742,-101.63091,Otro,Sin informacion,222,Instalado,place
256,11DPR1100I,Antiguo Camino A Comanja,La Patiña,urbana,LA PATIÑA,Escuela,21.19582,-101.7049,Otro,Sin informacion,179,Instalado,place
257,11DPR1114L,Santa Ana Del Conde Atras Del Antiguo Seminario,Santa Ana Del Conde,rural,ALVARO OBREGON (SANTA ANA DEL CONDE),Escuela,20.96202,-101.58355,Otro,Sin informacion,72,Instalado,place
258,11DPR1164T,Santander Num. 1703 Ajusco,Piletas,urbana,León de los Aldama,Escuela,21.13849,-101.70776,Otro,Sin informacion,351,Instalado,place
259,11DPR1345C,"Calle Cruz De Palma Numero Exterior: 105 , Ejido La Joya, Codigo ",La Joya,urbana,EJIDO LA JOYA,Escuela,21.14069,-101.73911,Otro,Sin informacion,430,Instalado,place
260,11DPR1538R,Panama Num. 142,Obrera,urbana,León de los Aldama,Escuela,21.12994,-101.68954,Otro,Sin informacion,195,Instalado,place
261,11DPR1542D,Maria Conesa Num. 121,Olivos,urbana,León de los Aldama,Escuela,21.11258,-101.69814,Otro,Sin informacion,418,Instalado,place
262,11DPR1543C,Carretera Leon-San Francisco Del Rincon Carretera Leon-San Franci,La Mora,rural,LA MORA,Escuela,21.06612,-101.76323,Otro,Sin informacion,141,Instalado,place
263,11DPR1544B,Calle Principal Desviacion Autopista San Fco-Silao,La Reserva,rural,LA RESERVA,Escuela,21.07825,-101.74548,Otro,Sin informacion,105,Instalado,place
264,11DPR1564P,Avenida Planeta Y Virginia Vazquez  Limones,Los Limones,urbana,León de los Aldama,Escuela,21.10855,-101.70041,Otro,Sin informacion,432,Instalado,place
265,11DPR1833T,Santa Ana Del Conde Atras Del Antiguo Seminario,Santa Ana Del Conde,rural,ALVARO OBREGON (SANTA ANA DEL CONDE),Escuela,20.96202,-101.58355,Otro,Sin informacion,351,Instalado,place
266,11DPR1834S,Irapuato Num. 1200,Industrial,urbana,León de los Aldama,Escuela,21.1336,-101.69745,Otro,Sin informacion,720,Instalado,place
267,11DPR1917A,Mizar S/N,Fraccionamiento Observatorio Ii,urbana,León de los Aldama,Escuela,21.1441,-101.733326,Otro,Sin informacion,436,Instalado,place
268,11DPR1922M,Ejido Pompa,Ejido Pompa,rural,León de los Aldama,Escuela,21.08793,-101.69023,Otro,Sin informacion,181,Instalado,place
269,11DPR2091Y,Prolongacion La Merced Num. 1608,Santa Rita,urbana,León de los Aldama,Escuela,21.10364,-101.70253,Otro,Sin informacion,370,Instalado,place
270,11DPR2119N,Puerta De San German Pie De Carretera Leon-Cd. Manuel Doblado,Puerta De San German,rural,PUERTA DE SAN GERMAN (MORELOS),Escuela,21.03385,-101.77609,Otro,Sin informacion,156,Instalado,place
271,11DPR2141P,San Pedro Del Monte Hospital Psiquiatrico,San Pedro Del Monte,rural,SAN PEDRO DEL MONTE (EL HOSPITAL),Escuela,21.03295,-101.71465,Otro,Sin informacion,388,Instalado,place
272,11DPR2320A,"Calle Rossini Numero Exterior: 1 , Colonia Las Arboledas, Codigo ",Las Arboledas,urbana,León de los Aldama,Escuela,21.1026,-101.66695,Otro,Sin informacion,16,Instalado,place
273,11DPR2339Z,Jorullo S/N,Piletas,urbana,León de los Aldama,Escuela,21.13786,-101.70823,Otro,Sin informacion,381,Instalado,place
274,11DPR2542K,Arabia Y Tiberiades S/N,San Felipe De Jesus,urbana,León de los Aldama,Escuela,21.13589,-101.64738,Otro,Sin informacion,371,Instalado,place
275,11DPR2654O,"Prolongacion La Merced Numero Exterior: 1606 , Colonia Santa Rita",Santa Rita,urbana,León de los Aldama,Escuela,21.10323,-101.70293,Otro,Sin informacion,194,Instalado,place
276,11DPR2682K,San Antonio Carretera Leon-San Felipe,San Antonio,urbana,SAN ANTONIO DE PADUA,Escuela,21.25928,-101.716,Otro,Sin informacion,33,Instalado,place
277,11DPR2704F,Camino Al Ojo De Agua De Los Reyes Oficinas Partido Accion Nacion,Ojo De Agua De Los Reyes,rural,OJO DE AGUA DE LOS REYES,Escuela,21.18884,-101.62206,Otro,Sin informacion,148,Instalado,place
278,11DPR2706D,Tacambaro Num. 201,La Brisa,urbana,León de los Aldama,Escuela,21.13112,-101.67491,Otro,Sin informacion,376,Instalado,place
279,11DPR2716K,La Luz S/N Calle Principal De Duarte,Comunidad Duarte,rural,DUARTE,Escuela,21.08413,-101.5187,Otro,Sin informacion,361,Instalado,place
280,11DPR2788D,Arabia Y Tiberiades S/N,San Felipe De Jesus,urbana,León de los Aldama,Escuela,21.13589,-101.64738,Otro,Sin informacion,400,Instalado,place
281,11DPR2957I,"Calle Silao Numero Exterior: 302 , Colonia Industrial (Hab.), Cod",Industrial (Hab.),urbana,León de los Aldama,Escuela,21.13239,-101.69441,Otro,Sin informacion,162,Instalado,place
282,11DPR2965R,"Calle San Ulises De Abajo Numero Exterior: 602 , Ejido San Juan D",San Juan De Abajo,urbana,SAN JUAN DE ABAJO,Escuela,21.058284,-101.637996,Otro,Sin informacion,428,Instalado,place
283,11DPR3219T,Cofre Del Perote S/N,Cerrito De Jerez,urbana,León de los Aldama,Escuela,21.08742,-101.63091,Otro,Sin informacion,201,Instalado,place
284,11DPR3276K,Fontaneros Num. 305,Hacienda De Echeveste,urbana,León de los Aldama,Escuela,21.176278,-101.668754,Otro,Sin informacion,379,Instalado,place
285,11DPR3280X,Martha Num. 104,Loma Bonita,urbana,León de los Aldama,Escuela,21.1153,-101.69396,Otro,Sin informacion,207,Instalado,place
286,11DPR3374L,Sodio Y Potasio S/N,Valle De Señora,urbana,León de los Aldama,Escuela,21.159802,-101.652412,Otro,Sin informacion,415,Instalado,place
